playerID,year,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,fgPct,ftPct,threePct,allNBA,MVP,DPY
pittmde01,2011,35,8.6,3.03,0.77,1.26,2.03,0.26,0.23,0.23,0.49,2.09,2.69,1.26,0.8,0.51,0.0,0.0,46.81,64.29,,0,0,0
planizo01,2003,49,9.65,3.12,0.29,0.84,1.12,1.39,0.27,0.06,0.73,1.43,2.63,1.08,1.22,0.78,0.65,0.18,41.09,63.33,28.12,0,0,0
planizo01,2004,43,11.98,5.05,0.44,1.16,1.6,1.02,0.58,0.0,0.95,1.77,4.05,1.81,1.53,1.07,0.93,0.35,44.83,69.7,37.5,0,0,0
planizo01,2005,56,10.64,3.41,0.25,1.07,1.32,0.95,0.36,0.07,0.77,1.62,3.27,1.18,1.18,0.82,1.0,0.23,36.07,69.7,23.21,0,0,0
plummga01,1984,66,10.64,3.79,0.82,1.21,2.03,0.39,0.23,0.21,0.76,1.92,3.52,1.39,1.39,0.98,0.06,0.02,39.66,70.65,25.0,0,0,0
plummga01,1992,60,12.28,4.68,0.88,2.0,2.88,0.67,0.23,0.18,1.3,2.35,3.8,1.77,1.58,1.15,0.05,0.0,46.49,72.63,0.0,0,0,0
podkopa01,2004,5,2.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.4,0.2,0.0,0.0,,50.0,,0,0,0
podkopa01,2005,1,18.0,3.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,50.0,,0,0,0
poleedw01,1986,1,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,25.0,,0.0,0,0,0
pollasc01,1997,33,9.61,2.7,1.03,1.21,2.24,0.27,0.24,0.3,0.36,1.45,2.12,1.06,0.7,0.58,0.0,0.0,50.0,82.61,,0,0,0
pollasc01,1998,16,16.19,5.12,2.38,2.75,5.12,0.25,0.5,1.12,0.31,2.56,3.81,2.06,1.44,1.0,0.0,0.0,54.1,69.57,,0,0,0
pollasc01,1999,76,17.58,5.42,2.21,3.11,5.32,0.57,0.72,0.78,0.66,2.8,3.72,1.96,2.09,1.5,0.0,0.0,52.65,71.7,,0,0,0
pollasc01,2000,77,21.53,6.47,2.25,3.79,6.04,0.61,0.62,1.26,0.86,2.68,5.13,2.4,2.22,1.66,0.03,0.0,46.84,74.85,0.0,0,0,0
pollasc01,2001,80,23.51,6.36,2.35,4.71,7.06,0.66,0.88,0.95,0.85,2.52,4.47,2.46,2.08,1.44,0.0,0.0,55.03,69.28,,0,0,0
pollasc01,2002,23,14.13,4.48,2.0,2.61,4.61,0.26,0.57,0.65,0.65,2.17,3.78,1.74,1.65,1.0,0.0,0.0,45.98,60.53,,0,0,0
pollasc01,2003,61,11.11,1.74,1.1,1.59,2.69,0.16,0.38,0.43,0.36,1.8,1.87,0.77,0.34,0.2,0.0,0.0,41.23,57.14,,0,0,0
pollasc01,2004,49,17.65,3.9,1.73,2.45,4.18,0.37,0.61,0.49,0.63,2.51,3.41,1.61,1.0,0.67,0.0,0.0,47.31,67.35,,0,0,0
pollasc01,2005,45,17.13,3.76,1.62,3.22,4.84,0.53,0.82,0.44,0.58,2.56,3.42,1.56,0.84,0.64,0.0,0.0,45.45,76.32,,0,0,0
pollasc01,2006,24,4.54,1.0,0.62,0.67,1.29,0.12,0.17,0.04,0.17,1.12,1.08,0.46,0.17,0.08,0.0,0.0,42.31,50.0,,0,0,0
pollasc01,2007,22,7.86,1.77,0.64,1.05,1.68,0.14,0.14,0.27,0.23,1.95,1.05,0.55,1.0,0.68,0.0,0.0,52.17,68.18,,0,0,0
polynol01,1987,82,13.17,4.11,1.49,2.54,4.02,0.4,0.39,0.32,0.99,2.62,3.1,1.44,1.93,1.23,0.02,0.0,46.46,63.92,0.0,0,0,0
polynol01,1988,80,10.44,2.91,1.23,1.35,2.58,0.26,0.46,0.38,0.57,2.05,2.25,1.14,1.08,0.64,0.02,0.0,50.56,59.3,0.0,0,0,0
polynol01,1989,79,13.73,4.56,1.62,2.18,3.8,0.19,0.32,0.27,0.44,2.37,3.66,1.97,1.25,0.59,0.03,0.01,53.98,47.47,50.0,0,0,0
polynol01,1990,79,26.48,9.85,2.78,4.22,7.0,0.53,0.54,0.41,1.11,2.43,7.14,4.0,3.19,1.85,0.01,0.0,56.03,57.94,0.0,0,0,0
polynol01,1991,76,24.13,8.07,2.57,4.49,7.05,0.61,0.59,0.26,1.09,2.17,6.18,3.21,2.64,1.64,0.01,0.0,51.91,62.19,0.0,0,0,0
polynol01,1992,67,19.39,7.25,2.7,3.54,6.24,0.43,0.46,0.31,0.81,1.88,6.4,3.13,2.12,0.99,0.01,0.0,48.95,46.48,0.0,0,0,0
polynol01,1993,68,35.32,11.6,4.4,7.5,11.9,0.6,0.62,0.99,1.15,2.78,9.74,5.09,2.81,1.43,0.03,0.0,52.27,50.79,0.0,0,0,0
polynol01,1994,81,31.28,10.83,3.42,5.53,8.95,0.77,0.59,0.64,1.4,2.94,8.53,4.64,2.4,1.53,0.01,0.01,54.41,63.92,100.0,0,0,0
polynol01,1995,81,30.14,12.16,3.17,6.26,9.43,0.72,0.64,0.81,1.57,3.09,10.1,5.32,2.51,1.51,0.04,0.01,52.69,60.1,33.33,0,0,0
polynol01,1996,82,35.28,12.5,3.32,6.1,9.41,2.17,0.56,0.98,2.02,3.63,11.79,5.39,3.06,1.72,0.07,0.0,45.71,56.18,0.0,0,0,0
polynol01,1997,70,20.83,7.86,2.47,3.8,6.27,1.53,0.53,0.64,1.4,2.26,7.74,3.56,1.64,0.74,0.01,0.0,45.94,45.22,0.0,0,0,0
polynol01,1998,48,30.85,7.67,3.83,5.02,8.85,0.9,0.42,0.62,1.02,3.12,7.46,3.52,1.96,0.6,0.02,0.02,47.21,30.85,100.0,0,0,0
polynol01,1999,82,22.18,5.3,2.02,3.5,5.52,0.45,0.37,1.02,0.85,3.17,4.85,2.48,1.1,0.34,0.02,0.01,51.01,31.11,50.0,0,0,0
polynol01,2000,81,19.99,5.3,1.94,2.73,4.67,0.38,0.33,0.95,0.96,2.98,5.12,2.54,0.8,0.21,0.01,0.0,49.64,26.15,0.0,0,0,0
polynol01,2003,2,6.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0
pondequ01,2010,66,11.12,2.85,0.35,0.98,1.33,0.42,0.26,0.15,0.24,0.95,2.73,1.11,0.52,0.36,0.76,0.27,40.56,70.59,36.0,0,0,0
pondequ01,2011,64,15.66,4.23,0.86,1.11,1.97,0.42,0.42,0.08,0.47,1.41,3.73,1.69,0.83,0.52,1.14,0.34,45.19,62.26,30.14,0,0,0
popeda01,1984,22,5.86,1.86,0.41,0.41,0.82,0.23,0.14,0.14,0.32,1.36,2.41,0.77,0.59,0.32,0.05,0.0,32.08,53.85,0.0,0,0,0
popeda01,1985,11,6.73,1.91,0.55,0.45,1.0,0.36,0.18,0.09,0.18,1.0,1.82,0.82,0.36,0.18,0.09,0.09,45.0,50.0,100.0,0,0,0
popema01,1997,28,6.89,1.39,0.32,0.61,0.93,0.25,0.11,0.21,0.36,1.29,1.46,0.5,0.61,0.36,0.11,0.04,34.15,58.82,33.33,0,0,0
popema01,1998,4,6.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.25,1.5,1.75,0.25,0.25,0.0,1.0,0.0,14.29,0.0,0.0,0,0,0
popema01,2000,63,14.95,2.4,0.89,1.44,2.33,0.6,0.25,0.41,0.27,2.22,2.25,0.98,0.56,0.35,0.38,0.08,43.66,62.86,20.83,0,0,0
popema01,2001,45,9.53,1.93,0.44,1.18,1.62,0.38,0.24,0.24,0.33,1.04,2.02,0.8,0.47,0.24,0.56,0.09,39.56,52.38,16.0,0,0,0
popema01,2003,4,5.0,0.5,0.0,0.75,0.75,0.0,0.25,0.0,0.75,2.0,0.5,0.25,0.25,0.0,0.0,0.0,50.0,0.0,,0,0,0
popema01,2004,9,3.0,0.44,0.56,0.33,0.89,0.11,0.11,0.22,0.11,0.56,0.67,0.22,0.0,0.0,0.0,0.0,33.33,,,0,0,0
popsoda01,1988,17,6.24,2.0,0.71,0.88,1.59,0.47,0.06,0.18,0.59,1.0,2.35,0.94,0.24,0.12,0.0,0.0,40.0,50.0,,0,0,0
popsoda01,1990,19,3.37,1.84,0.37,0.37,0.74,0.11,0.05,0.11,0.32,0.63,1.68,0.68,0.53,0.47,0.0,0.0,40.62,90.0,,0,0,0
popsoda01,1991,5,5.2,1.4,0.4,0.6,1.0,0.6,0.4,0.2,0.8,1.0,1.4,0.6,0.4,0.2,0.2,0.0,42.86,50.0,0.0,0,0,0
poquebe01,1979,82,28.65,8.91,1.51,5.32,6.83,1.6,0.55,1.98,1.26,3.45,6.9,3.61,2.04,1.7,0.02,0.0,52.3,83.23,0.0,0,0,0
poquebe01,1980,82,34.24,9.48,1.95,5.72,7.67,1.96,0.82,2.12,1.49,4.17,7.49,3.95,1.98,1.54,0.07,0.04,52.77,77.78,50.0,0,0,0
poquebe01,1981,82,20.71,6.59,1.43,3.59,5.01,1.15,0.62,0.79,0.84,2.87,5.22,2.68,1.46,1.18,0.12,0.04,51.4,80.83,30.0,0,0,0
poquebe01,1982,75,31.08,11.0,2.07,4.88,6.95,2.24,0.85,1.55,1.33,3.52,9.29,4.39,2.95,2.21,0.07,0.01,47.2,75.11,20.0,0,0,0
poquebe01,1983,51,16.82,3.63,1.12,2.45,3.57,0.96,0.39,0.65,0.55,2.24,3.35,1.47,0.84,0.67,0.1,0.02,43.86,79.07,20.0,0,0,0
poquebe01,1984,79,20.96,6.73,1.87,4.11,5.99,1.0,0.59,0.73,0.89,2.78,5.78,2.66,1.73,1.38,0.22,0.04,45.95,79.56,17.65,0,0,0
poquebe01,1985,81,18.47,5.01,1.49,3.11,4.6,0.96,0.41,0.4,0.84,2.31,4.3,2.05,1.23,0.89,0.12,0.02,47.7,72.0,20.0,0,0,0
poquebe01,1986,58,10.41,2.83,0.52,1.22,1.74,0.6,0.16,0.59,0.36,1.33,2.1,1.07,0.86,0.69,0.07,0.0,50.82,80.0,0.0,0,0,0
portech01,2000,51,22.49,8.63,1.75,1.96,3.71,1.2,0.88,0.12,1.16,2.18,8.73,3.39,2.76,1.84,0.1,0.0,38.88,66.67,0.0,0,0,0
porteke01,1979,70,21.34,7.31,0.36,0.81,1.17,6.53,0.84,0.16,2.34,2.57,6.26,2.87,1.96,1.57,0.06,0.0,45.89,80.29,0.0,0,0,0
porteke01,1980,81,31.81,13.41,0.43,1.1,1.53,9.06,1.36,0.12,3.1,3.17,10.6,5.51,3.05,2.36,0.15,0.04,51.92,77.33,25.0,0,0,0
porteke01,1982,11,19.09,4.27,0.18,0.27,0.45,4.18,0.91,0.0,1.91,2.73,3.64,1.91,0.55,0.45,0.0,0.0,52.5,83.33,,0,0,0
portete01,1985,79,15.37,7.11,0.44,1.04,1.48,2.51,1.03,0.01,1.34,1.72,5.66,2.68,1.96,1.58,0.53,0.16,47.43,80.65,30.95,0,0,0
portete01,1986,80,33.92,13.06,0.88,3.34,4.21,8.94,1.99,0.11,3.19,2.4,9.62,4.7,4.18,3.5,0.75,0.16,48.83,83.83,21.67,0,0,0
portete01,1987,82,36.48,14.9,0.79,3.82,4.61,10.13,1.83,0.2,2.98,2.49,10.85,5.63,3.95,3.34,0.84,0.29,51.91,84.57,34.78,0,0,0
portete01,1988,81,38.3,17.67,1.05,3.48,4.53,9.51,1.8,0.1,3.06,2.31,14.15,6.67,4.0,3.36,2.7,0.98,47.12,83.95,36.07,0,0,0
portete01,1989,80,34.76,17.58,0.74,2.66,3.4,9.07,1.89,0.05,3.06,1.88,12.11,5.6,5.9,5.26,2.98,1.11,46.23,89.19,37.39,0,0,0
portete01,1990,81,32.9,17.05,0.64,2.84,3.48,8.01,1.95,0.15,2.33,1.86,11.65,6.0,4.19,3.44,3.86,1.6,51.48,82.3,41.53,0,0,0
portete01,1991,82,33.95,18.11,0.62,2.49,3.11,5.82,1.55,0.15,2.29,1.89,13.77,6.35,4.49,3.84,3.95,1.56,46.15,85.6,39.51,0,0,0
portete01,1992,81,35.59,18.22,0.72,3.19,3.9,5.17,1.25,0.12,2.46,1.51,13.68,6.21,4.79,4.04,4.26,1.77,45.4,84.28,41.45,0,0,0
portete01,1993,77,26.94,13.12,0.58,2.21,2.79,5.21,1.03,0.23,2.16,1.71,10.86,4.52,3.04,2.65,3.66,1.43,41.63,87.18,39.01,0,0,0
portete01,1994,35,22.0,8.91,0.51,1.8,2.31,3.8,0.86,0.06,1.66,1.71,7.63,3.0,2.34,1.66,3.26,1.26,39.33,70.73,38.6,0,0,0
portete01,1995,82,25.27,9.43,0.44,2.15,2.59,5.51,1.09,0.18,2.11,1.88,7.41,3.28,2.55,2.0,2.76,0.87,44.24,78.47,31.42,0,0,0
portete01,1996,82,19.12,6.93,0.38,1.77,2.15,3.6,0.66,0.13,1.56,1.27,5.48,2.28,2.02,1.55,2.44,0.82,41.65,76.51,33.5,0,0,0
portete01,1997,82,21.78,9.48,0.45,1.6,2.05,3.3,0.77,0.2,1.27,1.26,7.04,3.16,2.38,2.04,2.84,1.12,44.89,85.64,39.48,0,0,0
portete01,1998,50,27.3,10.5,0.26,2.54,2.8,2.92,0.96,0.22,1.48,1.94,7.4,3.44,2.96,2.46,2.82,1.16,46.49,83.11,41.13,0,0,0
portete01,1999,68,23.72,9.43,0.35,2.46,2.81,3.25,0.74,0.13,1.47,1.16,6.81,3.04,2.5,2.01,3.04,1.32,44.71,80.59,43.48,0,0,0
portete01,2000,80,20.98,7.16,0.3,2.21,2.51,3.14,0.65,0.14,1.3,1.1,5.5,2.46,1.45,1.15,2.56,1.09,44.77,79.31,42.44,0,0,0
portete01,2001,72,17.97,5.54,0.17,2.11,2.28,2.85,0.62,0.22,1.18,1.24,4.46,1.89,1.15,0.94,1.97,0.82,42.37,81.93,41.55,0,0,0
poseyja01,1999,81,25.33,8.17,1.05,2.86,3.91,1.8,1.21,0.41,1.17,2.56,6.62,2.84,1.85,1.48,2.72,1.01,42.91,80.0,37.27,0,0,0
poseyja01,2000,82,27.5,8.12,1.52,3.73,5.26,1.99,1.13,0.49,1.24,2.76,7.2,2.96,1.72,1.4,2.65,0.79,41.19,81.56,29.95,0,0,0
poseyja01,2001,73,30.66,10.71,1.49,4.38,5.88,2.47,1.56,0.53,1.74,3.07,10.08,3.79,2.78,2.21,3.25,0.92,37.64,79.31,28.27,0,0,0
poseyja01,2002,83,30.34,10.76,1.08,4.05,5.13,2.22,1.28,0.18,1.73,2.37,9.06,3.72,2.96,2.47,2.76,0.84,41.09,83.33,30.57,0,0,0
poseyja01,2003,82,29.89,13.73,1.12,3.79,4.91,1.49,1.67,0.49,1.37,3.02,9.39,4.49,4.09,3.39,3.54,1.37,47.79,82.99,38.62,0,0,0
poseyja01,2004,50,27.64,8.1,0.9,3.48,4.38,1.76,0.96,0.46,1.38,2.68,7.12,2.54,2.22,1.92,3.56,1.1,35.67,86.49,30.9,0,0,0
poseyja01,2005,67,28.57,7.21,0.49,4.27,4.76,1.33,0.81,0.3,0.87,2.93,5.9,2.37,0.91,0.72,4.33,1.75,40.25,78.69,40.34,0,0,0
poseyja01,2006,71,27.03,7.75,0.93,4.1,5.03,1.32,1.0,0.32,0.77,2.72,6.08,2.62,1.38,1.14,3.65,1.37,43.06,82.65,37.45,0,0,0
poseyja01,2007,74,24.57,7.36,0.41,3.95,4.35,1.54,0.97,0.27,0.88,2.46,5.59,2.34,1.55,1.26,3.77,1.43,41.79,80.87,37.99,0,0,0
poseyja01,2008,75,28.49,8.91,0.51,4.32,4.83,1.09,0.77,0.28,1.05,2.88,6.99,2.88,1.95,1.6,4.19,1.55,41.22,82.19,36.94,0,0,0
poseyja01,2009,77,22.48,5.18,0.42,3.86,4.27,1.52,0.55,0.25,0.66,2.65,4.48,1.64,1.04,0.86,3.14,1.05,36.52,82.5,33.47,0,0,0
poseyja01,2010,49,17.12,4.9,0.2,2.8,3.0,0.69,0.49,0.12,0.49,2.1,4.92,1.65,0.31,0.22,4.33,1.37,33.61,73.33,31.6,0,0,0
postela01,2000,26,6.5,2.27,0.31,0.65,0.96,0.19,0.15,0.08,0.65,0.46,2.08,0.65,1.04,0.85,0.42,0.12,31.48,81.48,27.27,0,0,0
postela01,2001,23,7.78,4.04,0.09,0.61,0.7,0.22,0.26,0.0,0.48,0.3,3.65,1.22,1.78,1.35,1.13,0.26,33.33,75.61,23.08,0,0,0
postela01,2002,12,8.17,3.58,0.08,0.25,0.33,0.25,0.17,0.0,0.58,0.75,3.17,1.17,1.25,1.08,0.58,0.17,36.84,86.67,28.57,0,0,0
potapvi01,1996,80,15.48,5.81,1.31,1.4,2.71,0.5,0.32,0.42,1.36,2.7,5.29,2.33,1.56,1.15,0.02,0.01,43.97,73.6,50.0,0,0,0
potapvi01,1997,80,17.65,7.12,1.38,2.54,3.91,0.71,0.34,0.35,1.65,2.48,6.1,2.92,1.8,1.27,0.01,0.0,47.95,70.83,0.0,0,0,0
potapvi01,1998,50,27.88,9.98,2.28,4.36,6.64,1.5,0.7,0.72,2.0,3.38,8.24,4.08,3.1,1.82,0.02,0.0,49.51,58.71,0.0,0,0,0
potapvi01,1999,79,22.75,9.15,2.3,4.01,6.32,0.97,0.52,0.37,1.84,3.03,7.78,3.89,2.03,1.38,0.01,0.0,49.92,68.12,0.0,0,0,0
potapvi01,2000,82,23.18,7.45,2.51,3.52,6.04,0.78,0.63,0.28,1.28,2.78,6.35,3.02,1.93,1.4,0.0,0.0,47.6,72.78,,0,0,0
potapvi01,2001,79,17.0,4.59,2.11,2.28,4.39,0.38,0.47,0.23,0.8,2.2,3.81,1.73,1.52,1.13,0.0,0.0,45.51,74.17,,0,0,0
potapvi01,2002,26,15.5,4.0,0.96,2.46,3.42,0.15,0.35,0.31,0.96,1.77,3.58,1.58,1.12,0.85,0.0,0.0,44.09,75.86,,0,0,0
potapvi01,2003,65,21.83,7.06,1.55,2.89,4.45,0.82,0.34,0.43,1.18,2.48,6.29,3.08,1.42,0.91,0.0,0.0,48.9,64.13,,0,0,0
potapvi01,2004,33,10.15,3.55,0.91,1.45,2.36,0.27,0.21,0.09,0.36,1.61,2.64,1.36,0.94,0.82,0.03,0.0,51.72,87.1,0.0,0,0,0
potapvi01,2005,33,10.7,2.55,0.82,1.12,1.94,0.27,0.06,0.06,0.48,1.52,2.15,1.12,0.52,0.3,0.0,0.0,52.11,58.82,,0,0,0
potapvi01,2006,3,4.33,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.67,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0
powele01,2006,62,11.61,4.26,1.56,1.9,3.47,0.16,0.23,0.35,0.76,1.68,2.85,1.27,2.32,1.71,0.03,0.0,44.63,73.61,0.0,0,0,0
powele01,2007,56,14.43,7.95,1.7,2.43,4.12,0.27,0.27,0.29,0.77,2.27,4.79,2.75,3.45,2.45,0.02,0.0,57.46,70.98,0.0,0,0,0
powele01,2008,70,17.54,7.69,2.07,2.86,4.93,0.66,0.34,0.54,1.09,2.74,4.83,2.53,3.81,2.63,0.0,0.0,52.37,68.91,,0,0,0
powele01,2009,20,11.8,3.95,0.95,2.1,3.05,0.0,0.3,0.1,0.55,1.8,2.45,1.05,3.15,1.85,0.0,0.0,42.86,58.73,,0,0,0
powele01,2010,30,10.93,5.27,0.8,1.3,2.1,0.23,0.33,0.13,0.4,1.47,3.97,1.97,2.4,1.33,0.07,0.0,49.58,55.56,0.0,0,0,0
poweljo01,2005,37,11.59,2.97,0.76,1.43,2.19,0.24,0.19,0.11,0.59,1.41,2.19,1.0,1.22,0.97,0.0,0.0,45.68,80.0,,0,0,0
poweljo01,2006,37,9.54,3.14,0.65,1.73,2.38,0.57,0.14,0.32,0.78,1.65,2.51,1.16,1.14,0.81,0.0,0.0,46.24,71.43,,0,0,0
poweljo01,2007,64,19.19,5.52,1.8,3.38,5.17,0.73,0.22,0.36,1.02,2.03,4.92,2.27,1.36,0.98,0.05,0.0,46.03,72.41,0.0,0,0,0
poweljo01,2008,60,11.73,4.17,1.18,1.75,2.93,0.45,0.15,0.28,0.85,1.63,3.98,1.77,0.83,0.63,0.0,0.0,44.35,76.0,,0,0,0
poweljo01,2009,63,9.22,2.68,0.7,1.14,1.84,0.56,0.14,0.1,0.52,1.13,3.08,1.13,0.49,0.32,0.25,0.11,36.6,64.52,43.75,0,0,0
poweljo01,2010,54,12.09,4.15,0.91,1.59,2.5,0.41,0.09,0.09,0.98,1.44,3.85,1.74,0.83,0.67,0.02,0.0,45.19,80.0,0.0,0,0,0
powelka01,2007,11,27.64,7.64,0.73,3.27,4.0,1.64,0.82,0.18,0.45,1.64,8.64,3.18,0.82,0.55,3.0,0.73,36.84,66.67,24.24,0,0,0
powelro01,2006,3,4.33,0.67,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.67,0.67,0.33,0.0,0.0,100.0,0.0,0,0,0
pressdo01,1988,13,9.54,1.77,0.23,0.92,1.15,2.0,0.31,0.0,0.85,0.85,2.38,0.69,0.69,0.38,0.15,0.0,29.03,55.56,0.0,0,0,0
pressha01,1986,67,13.63,4.63,1.01,1.61,2.63,1.79,0.6,0.31,0.94,1.43,4.73,2.0,0.72,0.52,0.42,0.1,42.27,72.92,25.0,0,0,0
pressha01,1987,80,25.36,9.69,1.74,2.88,4.61,2.31,1.05,0.69,1.69,2.64,8.78,3.98,1.62,1.29,1.38,0.45,45.3,79.23,32.73,0,0,0
pressha01,1988,80,28.21,12.26,2.7,3.36,6.06,2.17,1.16,0.95,1.55,2.69,10.91,4.79,1.54,1.2,3.69,1.49,43.87,78.05,40.34,0,0,0
pressha01,1989,72,22.26,8.83,1.31,2.99,4.29,2.07,0.81,0.5,1.22,2.06,7.86,3.33,1.96,1.53,2.06,0.64,42.4,78.01,31.08,0,0,0
presspa01,1982,79,19.34,6.73,1.05,2.51,3.56,2.62,1.25,0.59,2.05,2.2,5.9,2.7,2.23,1.33,0.11,0.01,45.71,59.66,11.11,0,0,0
presspa01,1983,81,21.36,8.32,1.26,2.22,3.48,3.11,1.06,0.62,1.94,2.98,6.52,3.41,2.47,1.48,0.11,0.02,52.27,60.0,22.22,0,0,0
presspa01,1984,80,35.95,16.05,1.86,3.5,5.36,6.79,1.61,0.7,3.09,3.22,11.6,6.0,5.22,3.96,0.25,0.09,51.72,75.84,35.0,0,0,0
presspa01,1985,80,33.8,14.32,1.59,3.4,4.99,7.79,2.1,0.89,3.0,3.09,10.54,5.14,4.9,3.95,0.55,0.1,48.75,80.61,18.18,0,0,0
presspa01,1986,61,33.72,13.87,1.61,3.25,4.85,7.23,1.8,0.77,3.05,3.49,10.1,4.82,5.38,3.97,0.9,0.26,47.73,73.78,29.09,0,0,0
presspa01,1987,75,33.12,13.11,1.73,3.27,5.0,6.97,1.49,0.45,2.64,3.11,9.36,4.6,4.76,3.8,0.52,0.11,49.15,79.83,20.51,0,0,0
presspa01,1988,67,32.39,12.13,1.09,2.82,3.91,6.55,1.78,0.66,2.75,3.3,9.67,4.58,3.6,2.79,0.82,0.18,47.38,77.59,21.82,0,0,0
presspa01,1989,57,24.56,11.02,1.04,1.98,3.02,4.28,1.25,0.4,1.91,2.61,8.88,4.19,3.33,2.53,0.75,0.11,47.23,75.79,13.95,0,0,0
presspa01,1990,70,24.04,7.54,0.71,1.8,2.51,3.87,0.9,0.46,1.86,2.49,6.09,2.87,1.9,1.57,0.81,0.23,47.18,82.71,28.07,0,0,0
presspa01,1991,56,13.55,2.7,0.39,1.3,1.7,2.54,0.52,0.34,1.14,1.54,2.88,1.07,0.73,0.5,0.38,0.05,37.27,68.29,14.29,0,0,0
presspa01,1992,18,14.89,4.39,0.44,1.28,1.72,1.67,0.61,0.28,1.28,2.0,3.67,1.61,1.5,1.17,0.22,0.0,43.94,77.78,0.0,0,0,0
priceaj01,2009,56,15.45,7.32,0.21,1.36,1.57,1.89,0.62,0.05,1.05,0.95,6.32,2.59,1.34,1.07,3.11,1.07,40.96,80.0,34.48,0,0,0
priceaj01,2010,50,15.9,6.46,0.32,1.12,1.44,2.22,0.58,0.02,1.06,1.22,6.4,2.28,1.62,1.08,2.98,0.82,35.62,66.67,27.52,0,0,0
priceaj01,2011,44,12.91,3.91,0.3,1.09,1.39,1.95,0.45,0.05,0.73,0.68,3.95,1.34,0.8,0.64,2.0,0.59,33.91,80.0,29.55,0,0,0
pricebr01,1992,68,12.63,3.85,0.41,1.1,1.51,2.26,0.82,0.04,1.25,1.32,4.1,1.47,1.0,0.79,0.71,0.12,35.84,79.41,16.67,0,0,0
pricebr01,1993,65,15.92,6.15,0.48,0.91,1.38,3.28,0.85,0.03,1.83,1.75,5.02,2.17,1.34,1.05,2.31,0.77,43.25,78.16,33.33,0,0,0
pricebr01,1995,81,25.21,10.0,0.47,2.35,2.81,5.14,0.96,0.05,1.89,2.27,6.59,3.11,2.36,2.06,3.72,1.72,47.19,87.43,46.18,0,0,0
pricebr01,1996,25,15.6,5.04,0.4,0.76,1.16,2.6,0.68,0.0,1.28,1.36,4.2,1.76,0.84,0.84,2.12,0.68,41.9,100.0,32.08,0,0,0
pricebr01,1997,72,18.5,5.64,0.51,0.97,1.49,2.67,0.72,0.06,1.54,2.26,4.31,1.78,1.36,1.07,2.6,1.01,41.29,78.57,39.04,0,0,0
pricebr01,1998,40,20.15,7.3,0.45,1.5,1.95,2.82,0.82,0.02,1.62,2.25,5.18,2.5,1.52,1.15,2.8,1.15,48.31,75.41,41.07,0,0,0
pricebr01,1999,41,10.34,3.44,0.2,0.71,0.9,1.68,0.41,0.02,1.15,1.54,2.9,1.0,0.95,0.83,1.66,0.61,34.45,87.18,36.76,0,0,0
pricebr01,2000,6,5.0,2.17,0.17,0.5,0.67,0.83,0.33,0.0,0.67,1.33,1.83,0.5,1.17,1.0,0.67,0.17,27.27,85.71,25.0,0,0,0
pricebr01,2001,20,4.45,1.55,0.2,0.2,0.4,0.45,0.15,0.05,0.5,0.65,1.35,0.45,0.65,0.45,0.75,0.2,33.33,69.23,26.67,0,0,0
pricema01,1986,67,18.16,6.93,0.49,1.25,1.75,3.01,0.64,0.06,1.57,1.12,6.33,2.58,1.7,1.42,1.04,0.34,40.8,83.33,32.86,0,0,0
pricema01,1987,80,32.83,15.99,0.68,1.58,2.25,6.0,1.24,0.15,2.3,1.49,12.18,6.16,3.15,2.76,1.85,0.9,50.62,87.7,48.65,0,0,0
pricema01,1988,75,36.37,18.85,0.64,2.37,3.01,8.41,1.53,0.09,2.83,1.31,13.41,7.05,3.89,3.51,2.81,1.24,52.58,90.07,44.08,1,0,0
pricema01,1989,73,37.07,19.59,0.9,2.53,3.44,9.12,1.56,0.07,2.93,1.22,14.6,6.7,4.63,4.11,5.12,2.08,45.87,88.76,40.64,0,0,0
pricema01,1990,16,35.69,16.94,0.5,2.31,2.81,10.38,2.62,0.12,3.5,1.44,12.19,6.06,3.88,3.69,3.31,1.12,49.74,95.16,33.96,0,0,0
pricema01,1991,72,29.69,17.32,0.53,1.88,2.4,7.43,1.31,0.17,2.21,1.57,12.46,6.08,3.96,3.75,3.62,1.4,48.83,94.74,38.7,1,0,0
pricema01,1992,75,31.73,18.2,0.49,2.19,2.68,8.03,1.19,0.15,2.61,1.4,13.15,6.36,4.07,3.85,3.91,1.63,48.38,94.75,41.64,1,0,0
