Player,playerID,pos,GP,minutes,fgMade,fgAttempted,fgPct,threeMade,threeAttempted,threePct,efgPct,ftMade,ftAttempted,ftPct,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,points,allNBA,MVP,DPY
Alex Abrines,abrinal01,G,68,15.5,2,5,0.393,1.4,3.6,0.381,0.531,0.6,0.7,0.898,0.3,1,1.3,0.6,0.5,0.1,0.5,1.7,6,0,0,0
Quincy Acy,acyqu01,F,38,14.7,1.8,4.5,0.412,1,2.4,0.411,0.521,1.2,1.6,0.75,0.5,2.5,3,0.5,0.4,0.4,0.6,1.8,5.8,0,0,0
Steven Adams,adamsst01,C,80,29.9,4.7,8.2,0.571,0,0,0,0.571,2,3.2,0.611,3.5,4.2,7.7,1.1,1.1,1,1.8,2.4,11.3,0,0,0
Arron Afflalo,afflaar01,G,61,25.9,3,6.9,0.44,1,2.5,0.411,0.514,1.4,1.5,0.892,0.1,1.9,2,1.3,0.3,0.1,0.7,1.7,8.4,0,0,0
Alexis Ajinca,ajincal01,C,39,15,2.3,4.6,0.5,0,0.1,0,0.5,0.7,1,0.725,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2,5.3,0,0,0
Cole Aldrich,aldrico01,C,62,8.6,0.7,1.4,0.523,0,0,,0.523,0.2,0.4,0.682,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,1.7,0,0,0
LaMarcus Aldridge,aldrila01,F,72,32.4,6.9,14.6,0.477,0.3,0.8,0.411,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,0,0,0
Lavoy Allen,allenla01,F,61,14.3,1.3,2.8,0.458,0,0,0,0.458,0.4,0.5,0.697,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2.9,0,0,0
Tony Allen,allento01,G,71,27,3.9,8.4,0.461,0.2,0.8,0.278,0.473,1.1,1.8,0.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,0,0,0
Al-Farouq Aminu,aminual01,F,61,29.1,3,7.6,0.393,1.1,3.5,0.33,0.468,1.6,2.2,0.706,1.3,6.1,7.4,1.6,1,0.7,1.5,1.7,8.7,0,0,0
Chris Andersen,anderch01,C,12,9.5,0.8,1.8,0.409,0,0.3,0,0.409,0.8,1.2,0.714,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2.3,0,0,0
Alan Anderson,anderal01,F,30,10.3,1,2.7,0.375,0.5,1.5,0.318,0.463,0.4,0.5,0.75,0.1,0.7,0.8,0.4,0.1,0,0.2,1.2,2.9,0,0,0
Justin Anderson,anderju01,F,75,16.4,2.5,5.9,0.424,0.8,2.6,0.299,0.49,1.4,1.7,0.791,0.9,2.3,3.3,0.9,0.5,0.3,0.9,1.5,7.1,0,0,0
Kyle Anderson,anderky01,G,72,14.2,1.3,2.9,0.445,0.2,0.6,0.375,0.481,0.6,0.8,0.789,0.5,2.4,2.9,1.3,0.7,0.4,0.5,0.9,3.4,0,0,0
Ryan Anderson,anderry01,F,72,29.4,4.5,10.7,0.418,2.8,7,0.403,0.55,1.8,2.1,0.86,1.6,3,4.6,0.9,0.4,0.2,0.8,2,13.6,0,0,0
Giannis Antetokounmpo,antetgi01,F,80,35.6,8.2,15.7,0.521,0.6,2.3,0.272,0.541,5.9,7.7,0.77,1.8,7,8.8,5.4,1.6,1.9,2.9,3.1,22.9,1,0,0
Carmelo Anthony,anthoca01,F,74,34.3,8.1,18.8,0.433,2,5.7,0.359,0.488,4.1,4.9,0.833,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,22.4,0,0,0
Joel Anthony,anthojo01,C,19,6.4,0.5,0.8,0.625,0,0,,0.625,0.3,0.4,0.625,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,1.3,0,0,0
Trevor Ariza,arizatr01,F,80,34.7,4.1,10,0.409,2.4,6.9,0.344,0.528,1.2,1.6,0.738,0.7,5.1,5.7,2.2,1.8,0.3,0.9,1.7,11.7,0,0,0
Darrell Arthur,arthuda01,F,41,15.6,2.3,5.2,0.442,1.3,2.9,0.453,0.565,0.5,0.5,0.864,0.6,2.1,2.7,1,0.5,0.5,0.9,1.9,6.4,0,0,0
Omer Asik,asikom01,C,31,15.5,1,2.1,0.477,0,0,,0.477,0.7,1.3,0.59,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,2.7,0,0,0
D.J. Augustin,augusdj01,G,78,19.7,2.5,6.6,0.377,1.2,3.5,0.347,0.469,1.7,2.1,0.814,0.2,1.3,1.5,2.7,0.4,0,1.2,1.3,7.9,0,0,0
Luke Babbitt,babbilu01,F,68,15.7,1.7,4.1,0.402,1.3,3.1,0.414,0.557,0.2,0.2,0.733,0.2,1.9,2.1,0.5,0.3,0.2,0.4,1.7,4.8,0,0,0
Ron Baker,bakerro01,G,52,16.5,1.6,4.2,0.378,0.4,1.7,0.267,0.431,0.5,0.8,0.651,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,4.1,0,0,0
Wade Baldwin,baldwwa01,G,33,12.3,1.1,3.5,0.313,0.1,0.7,0.136,0.326,0.9,1.1,0.838,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,3.2,0,0,0
Leandro Barbosa,barbole01,G,67,14.4,2.6,5.9,0.439,0.5,1.5,0.357,0.483,0.6,0.7,0.889,0.2,1.3,1.6,1.2,0.5,0.1,0.7,1.2,6.3,0,0,0
J.J. Barea,bareajo01,G,35,22,4.1,9.8,0.414,1.5,4.2,0.358,0.491,1.3,1.5,0.863,0.3,2.1,2.4,5.5,0.4,0,1.8,0.9,10.9,0,0,0
Harrison Barnes,barneha02,F,79,35.5,7.6,16.2,0.468,1,2.8,0.351,0.498,3.1,3.6,0.861,1.2,3.8,5,1.5,0.8,0.2,1.3,1.6,19.2,0,0,0
Matt Barnes,barnema02,F,74,24,2.5,6.4,0.391,1.2,3.6,0.331,0.483,0.9,1.2,0.787,0.9,4.2,5.2,2.6,0.6,0.4,1.4,2.5,7.1,0,0,0
Will Barton,bartowi01,G,60,28.4,4.9,11.1,0.443,1.5,3.9,0.37,0.508,2.4,3.2,0.753,1,3.4,4.3,3.4,0.8,0.5,1.6,1.8,13.7,0,0,0
Brandon Bass,bassbr01,F,52,11.1,2.1,3.6,0.575,0,0.1,0.333,0.578,1.5,1.7,0.875,0.8,1.7,2.5,0.4,0.3,0.2,0.6,0.9,5.6,0,0,0
Nicolas Batum,batumni01,G,77,34,5.1,12.7,0.403,1.8,5.3,0.333,0.472,3.2,3.7,0.856,0.6,5.6,6.2,5.9,1.1,0.4,2.5,1.4,15.1,0,0,0
Jerryd Bayless,bayleje01,G,3,23.7,3.7,10.7,0.344,0.7,1.7,0.4,0.375,3,3.3,0.9,1,3,4,4.3,0,0,3,1.3,11,0,0,0
Aron Baynes,baynear01,C,75,15.5,1.9,3.7,0.513,0,0,,0.513,1.1,1.3,0.84,1.5,3,4.4,0.4,0.2,0.5,0.7,2.2,4.9,0,0,0
Kent Bazemore,bazemke01,F,73,26.9,4,9.9,0.409,1.3,3.6,0.346,0.473,1.6,2.3,0.708,0.6,2.5,3.2,2.4,1.2,0.7,1.7,2.3,11,0,0,0
Bradley Beal,bealbr01,G,77,34.9,8.3,17.2,0.482,2.9,7.2,0.404,0.566,3.7,4.4,0.825,0.7,2.4,3.1,3.5,1.1,0.3,2,2.2,23.1,0,0,0
Malik Beasley,beaslma01,G,22,7.5,1.5,3.3,0.452,0.4,1.3,0.321,0.514,0.4,0.5,0.8,0.2,0.5,0.8,0.5,0.3,0,0.4,0.5,3.8,0,0,0
Michael Beasley,beaslmi01,F,56,16.7,3.9,7.3,0.532,0.3,0.8,0.419,0.554,1.4,1.9,0.743,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,9.4,0,0,0
Marco Belinelli,belinma01,G,74,24,3.6,8.3,0.429,1.4,3.8,0.36,0.512,2,2.3,0.893,0.2,2.2,2.4,2,0.6,0.1,0.9,1.2,10.5,0,0,0
DeAndre' Bembry,bembrde01,F,38,9.8,1.2,2.6,0.48,0,0.5,0.056,0.485,0.2,0.4,0.375,0.4,1.2,1.6,0.7,0.2,0.1,0.4,0.6,2.7,0,0,0
Dragan Bender,bendedr01,F,43,13.3,1.3,3.7,0.354,0.7,2.3,0.277,0.441,0.1,0.3,0.364,0.5,1.9,2.4,0.5,0.2,0.5,0.7,1.7,3.4,0,0,0
Anthony Bennett,bennean01,F,23,11.5,1.7,4,0.413,0.6,2.1,0.271,0.484,1.1,1.6,0.722,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,5,0,0,0
Ben Bentil,bentibe01,F,3,3.3,0,1,0,0,0.3,0,0,0,0,,0,0.7,0.7,0,0,0,0.3,0.3,0,0,0,0
Davis Bertans,bertada01,F,67,12.1,1.5,3.5,0.44,1,2.6,0.399,0.588,0.4,0.5,0.824,0.3,1.1,1.5,0.7,0.3,0.4,0.5,1.1,4.5,0,0,0
Patrick Beverley,beverpa01,G,67,30.7,3.4,8.1,0.42,1.6,4.3,0.382,0.521,1.1,1.4,0.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3,9.5,0,0,0
Bismack Biyombo,biyombi01,C,81,22.1,2.2,4.2,0.528,0,0,,0.528,1.5,2.9,0.534,1.9,5.1,7,0.9,0.3,1.1,1.2,2.5,6,0,0,0
Nemanja Bjelica,bjeline01,F,65,18.3,2.3,5.5,0.424,0.9,2.7,0.316,0.503,0.7,0.9,0.738,0.9,2.9,3.8,1.2,0.6,0.3,0.9,2.4,6.2,0,0,0
Tarik Black,blackta01,C,67,16.3,2.2,4.4,0.51,0,0,0.5,0.512,1.2,1.6,0.752,2.1,3,5.1,0.6,0.4,0.7,0.9,2.6,5.7,0,0,0
Eric Bledsoe,bledser01,G,66,33,6.8,15.7,0.434,1.6,4.7,0.335,0.485,5.9,6.9,0.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,21.1,0,0,0
Bojan Bogdanovic,bogdabo02,F,81,25.7,4.6,10.4,0.445,1.8,4.8,0.367,0.53,2.7,3,0.893,0.5,3,3.4,1.4,0.4,0.1,1.6,1.8,13.7,0,0,0
Andrew Bogut,bogutan01,C,27,21.6,1.4,3,0.469,0,0,0,0.469,0.1,0.4,0.273,2.1,6,8.1,1.8,0.5,0.9,1.6,3.2,2.9,0,0,0
Joel Bolomboy,bolomjo01,F,12,4.4,0.8,1.3,0.563,0.1,0.3,0.25,0.594,0.3,0.5,0.5,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.8,0,0,0
Devin Booker,bookede01,G,78,35,7.8,18.3,0.423,1.9,5.2,0.363,0.475,4.7,5.7,0.832,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,22.1,0,0,0
Trevor Booker,booketr01,F,71,24.7,4.3,8.3,0.516,0.4,1.1,0.321,0.537,1,1.5,0.673,2,6,8,1.9,1.1,0.4,1.8,2.1,10,0,0,0
Avery Bradley,bradlav01,G,55,33.4,6.5,14.1,0.463,2,5,0.39,0.533,1.2,1.7,0.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3,0,0,0
Corey Brewer,breweco01,F,82,15.6,1.8,4.2,0.422,0.3,1.4,0.229,0.461,0.6,0.8,0.735,0.4,1.6,2,1.2,0.7,0.2,0.7,1.6,4.5,0,0,0
Malcolm Brogdon,brogdma01,G,75,26.4,3.9,8.5,0.457,1,2.6,0.404,0.518,1.5,1.7,0.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,0,0,0
Aaron Brooks,brookaa01,G,65,13.8,1.9,4.6,0.403,0.7,2,0.375,0.483,0.5,0.6,0.8,0.3,0.8,1.1,1.9,0.4,0.1,1,1.4,5,0,0,0
Anthony Brown,brownan02,F,11,14.5,1.6,4.5,0.36,0.6,2.5,0.259,0.43,0,0,,0.7,2.3,3,0.7,0.5,0.1,0.5,1.4,3.9,0,0,0
Bobby Brown,brownbo02,G,25,4.9,0.9,2.4,0.383,0.6,1.4,0.4,0.5,0.1,0.1,1,0,0.2,0.2,0.6,0,0,0.2,0.2,2.5,0,0,0
Jaylen Brown,brownja02,F,78,17.2,2.5,5.4,0.454,0.6,1.7,0.341,0.508,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6,0,0,0
Nicolas Brussino,brussni01,F,54,9.6,1,2.6,0.369,0.5,1.8,0.305,0.472,0.3,0.4,0.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8,0,0,0
Reggie Bullock,bullore01,F,31,15.1,1.7,4.1,0.422,0.9,2.4,0.384,0.531,0.2,0.2,0.714,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,4.5,0,0,0
Trey Burke,burketr01,G,57,12.3,2,4.5,0.455,0.5,1.2,0.443,0.516,0.4,0.5,0.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5,0,0,0
Alec Burks,burksal01,G,42,15.5,2.4,5.9,0.399,0.6,1.8,0.329,0.45,1.4,1.9,0.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,0,0,0
Jimmy Butler,butleji01,F,76,37,7.5,16.5,0.455,1.2,3.3,0.367,0.492,7.7,8.9,0.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,1,0,0
Bruno Caboclo,cabocbr01,F,9,4.4,0.7,1.8,0.375,0.2,0.7,0.333,0.438,0,0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6,0,0,0
Jose Calderon,caldejo01,G,41,13.1,1.3,3.3,0.41,0.5,1.6,0.313,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0,1,0.9,3.4,0,0,0
Kentavious Caldwell-Pope,caldwke01,G,76,33.3,4.9,12.2,0.399,2,5.8,0.35,0.481,2,2.4,0.832,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8,0,0,0
Isaiah Canaan,canaais01,G,39,15.2,1.6,4.4,0.364,0.6,2.4,0.266,0.436,0.8,0.8,0.909,0.2,1.1,1.3,0.9,0.6,0,0.5,0.9,4.6,0,0,0
Clint Capela,capelca01,C,65,23.9,5.6,8.7,0.643,0,0,,0.643,1.4,2.7,0.531,2.7,5.4,8.1,1,0.5,1.2,1.3,2.8,12.6,0,0,0
DeMarre Carroll,carrode01,F,72,26.1,3.1,7.6,0.4,1.5,4.4,0.341,0.499,1.2,1.6,0.761,0.9,2.9,3.8,1,1.1,0.4,0.8,2,8.9,0,0,0
Vince Carter,cartevi01,F,73,24.6,2.6,6.7,0.394,1.5,4.1,0.378,0.508,1.2,1.6,0.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8,0,0,0
Michael Carter-Williams,cartemi01,G,45,18.8,2.5,6.8,0.366,0.3,1.4,0.234,0.391,1.3,1.7,0.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6,0,0,0
Omri Casspi,casspom01,F,36,17.9,2.1,4.6,0.47,0.4,1.2,0.349,0.515,0.5,0.8,0.586,0.8,2.4,3.1,1,0.6,0.1,0.8,1.4,5.2,0,0,0
